"","text_id","sent_id","trigger_idx","word","freq","surp","max_surp","mean_surp","max_ppmi","mean_ppmi","max_npmi","mean_npmi","max_e_pmi","mean_e_pmi","max_e_ppmi","mean_e_ppmi","max_e_npmi","mean_e_npmi","len"
"640",104,104,2,"opened",4.85,15.6372478980172,13.7526399862871,13.7526399862871,2.71362400054932,1.70727284749349,0,-0.118578275044759,7.59899592157459,4.45613765630787,7.69685640910936,4.61179751600566,0.235398111460716,0.15565985969779,6
"641",104,104,3,"his",6.51,3.22004735272103,15.6372478980172,14.6949439421521,9.36728477478027,4.26156776646773,0,0,6.59739854439479,2.78611965385366,6.72940881909152,2.95023032753041,0.295911953694331,0.16411067367675,3
"642",104,104,4,"letter",4.95,9.39872011455226,15.6372478980172,10.8699784123418,2.60143566131592,0.843979474571016,0,-1.05422605408563,12.7820459876492,2.83212111399666,12.7850119008746,2.9511740605291,0.246959652849064,0.119052946532442,6
"643",104,104,5,"and",7.41,4.77737016386553,15.6372478980172,10.5021638378944,1.46088814735413,0.210591147343318,0,-0.222989281018575,1.72625959234771,0.204330770598553,1.95082845270382,0.306781214482048,0.286893639108769,0.102450443883496,3
"644",104,104,6,"found",5.68,7.58690295249236,15.6372478980172,9.35720510308862,10.5652938857675,1.16386337143679,0,-0.344632244110107,10.4734639595547,1.09000393884897,10.4781560527422,1.18199886696471,0.23672905773227,0.0919949281157346,5
"645",104,104,7,"a",7.36,3.1363104318281,15.6372478980172,9.06215474465591,7.00338315963745,0.741531914410492,0,-0.079660447107421,2.4480549726845,0.556830045659312,2.7084670325994,0.648656165546936,0.381309586184212,0.091826119887624,1
"646",104,104,8,"photograph",4.23,7.49717353629484,15.6372478980172,8.21560555710908,9.84721112251282,1.07255274429917,0,-0.276934282942897,9.43255986161223,1.31619189303538,9.47277803555348,1.42332921421783,0.286437321013596,0.107137321182453,10
"647",104,104,9,"inside",5.19,12.086079742982,15.6372478980172,8.1258015545073,1.46753835678101,0.193269107025117,0,-0.19419396109879,0.967075613518105,0.157883501985064,1.28380971144714,0.252392735951805,0.316734097929039,0.0945092339667417,6
"648",105,105,2,"took",5.51,13.1759155708956,16.6288524529464,16.6288524529464,3.32152366638184,1.71722793579102,0,-0.207480430603027,6.64322181375082,3.93560838507256,6.7777536819096,4.06917339459194,0.135984330045918,0.133565009519388,4
"649",105,105,3,"a",7.36,2.9516674593781,16.6288524529464,14.902384011921,8.51889324188232,3.73608257373174,0,-0.0831815401713053,3.49673135913269,1.84389708615062,3.8375751713876,2.02183775130126,0.392293301742219,0.177940665150638,1
"650",105,105,4,"breath",4.52,8.42855077935752,16.6288524529464,10.91881182774,13.0657010301948,3.99817250917355,0,-0.223466025458442,12.3255469777495,3.87798936324668,12.338793289334,3.97647127252489,0.251944899773216,0.0984819092782137,6
"651",105,105,5,"and",7.41,1.94426792451194,16.6288524529464,10.2962465656444,7.76342570781708,0.842425416534146,0,-0.22031834286948,7.71426480068713,0.785430597998138,7.74299308257632,0.877579206470772,0.241919644897835,0.092148608472634,3
"652",105,105,6,"wanted",5.36,11.3852757796107,16.6288524529464,8.6258508374179,7.22273826599121,0.773195979992549,0,-0.344322350621223,8.18539189737875,0.814137327318854,8.18796107946558,0.925364586746445,0.353833071448929,0.111227259427591,6
